MO,K,COST,PEG,RL,T,NVDA,SHW,WELL,META
0.02038322996493136,-0.0030800026763569965,0.007577918087077196,-0.004436052562448167,-0.02137159441844283,-0.007386825362106664,-0.0008350090860202997,-0.05335947617783565,0.00023081655640022625,0.011909700995710093
-0.005193818189870303,0.0004943803080035281,0.00635707691573506,0.010694016897021097,-0.013454619920528765,0.04604645702513177,-0.028066062827771576,0.0037079961330181987,0.012914061014052347,-0.031477083295472386
0.0028112358809189164,0.0008646185806990836,-0.0063947281102725295,-0.0026452375738099665,0.007277066466944815,-0.012894531567689826,0.00609060975317699,-0.0031153096328916385,0.002048981557052132,0.0072557571700453405
-0.00460548345526679,-0.0018511944782484413,-0.0024624853444715766,-0.009503836756600603,-0.0017682510992655942,-0.016666720890547215,0.008047776027859666,-0.007052200431585387,-0.013935242165088568,0.0096339429044483
0.010862958521975052,-0.003461895286276384,-0.0002916687833218745,0.008814022746383543,0.02753177607997004,0.012826365308454601,-0.007206447201905664,0.011781409901635786,0.0028418146444195713,0.008565182372078484
-0.005970141257679917,-0.0003721373285607843,-0.004455864919948205,-0.0249943649292379,0.0026104458408944264,0.0031660274134182043,0.005195035382042024,-0.004542050612604598,0.05184962468746668,0.02615210132686152
0.011010969755697264,0.0034751188747801365,-0.008906584056474154,0.002268508010880188,-0.00918646307807447,-0.007213644140911968,-0.01352216435014486,0.0007465926731506922,0.00808211187706065,-0.0024947873690736033
0.07841592727489388,-0.002473563254466682,-0.005585279754603101,0.011883258756605342,-0.0186424897457238,0.02361486873728591,-0.0472225663139626,-0.008621497961936009,-0.02578534916484443,-0.04092586654192354
-0.010833692200462708,-0.0004960353147215324,0.004913947058349022,-0.023487410536285558,-0.0013640906911042139,-0.018633509711540097,0.019885483196078635,-0.0022297533542376957,-0.011936538238705552,-0.0007401321724608279
0.00018571021959590261,-0.00012409436546323427,0.00998514641475845,-0.06230667271531576,0.011282047374272963,-0.009041689622341087,0.004800641828860641,0.04589757631781777,0.0078035285459800985,-0.011425191497838716
0.005753449659758658,0.00322579809155088,0.0046271083838616,0.023329659098196176,0.01735946146086831,0.005930717549409881,0.028371890640881414,0.01017638443003488,0.006030812735113189,0.02095660063949878
0.0018454051639638092,0.000989398576551892,0.010200356837225533,0.00035806118280334864,0.023013382861699183,0.012244858934249647,0.04074035411626542,0.006662975117769587,-0.010731180180161615,-0.0006637968711082909
-0.013814679766250504,-0.003459328847000287,0.016324711943562553,0.005011431866978278,0.06566042965797214,-0.012544782805361754,0.022457434687455757,0.008588711329546417,0.024313650220635363,0.03435023169234008
0.009525530643382574,0.004215154240576391,0.03268297156750899,0.01887686630762553,0.003969357120405581,0.013611631158487292,-0.008396143645524212,0.006953234837569822,0.009348503621219972,-0.003988534809397426
-0.002220148882037032,0.0012345867677818756,-0.011570166393179093,0.024702812739024083,-0.03913199624002495,-0.0013429366982159463,-0.01605361355940338,0.006672294084437258,-0.0041244078616688995,-0.010469439504931288
0.009456646222608667,-0.000863126031091288,-0.0005360198027606344,-0.013759306919568615,-0.02001221533044817,-0.00717169805493123,0.02085902964291253,-0.014335191604755382,-0.012133938915313225,0.0028293845868363476
0.014878775298066804,0.0018511944782484413,0.0014478262199071334,0.0032282934141760755,0.00563012284751041,0.0067720173847016785,-0.013621914856677186,0.00943507825134593,-0.002513139035965728,-0.008241842680193678
0.002534000200633324,-0.004065121616762646,-0.010538308846164357,-0.00011489339699366496,0.003321155156756017,-0.0022421552141448364,0.0033499199950586256,0.003020985386267716,-0.003927480864641453,-0.004896580141654283
0.009749081634665924,-0.003463084245354131,-0.018205595633348337,0.022873533672528756,-0.014611952325242261,0.019325919073651665,-0.03257011505727392,-0.022579228125127693,0.011903129550188352,-0.03998879681073508
0.007330562627034354,0.00037227586630717013,0.013714480973465282,0.004944396639077198,-0.002639455575593641,0.013668463313283974,-0.012889184315593716,-0.00960445155471934,0.007278206744405935,0.000577534121298573
-0.008519704130269923,-0.0006202608762341244,0.011571395464102574,0.007380104793279996,-0.011066745755700214,-0.011309379464094715,0.04894760018955968,-0.00492870059213657,0.008539519045170696,0.012067069097129624
0.002148210584028254,0.0028553358301954823,-0.0022254891320435677,0.004439991693495404,-0.016445338307659707,0.004399477504077431,-0.00761847656006287,-0.004926441889634425,-0.005644808744996177,0.007895328976580851
0.0008931984950135696,0.002970943538185944,0.02970647729241449,0.020554750027212076,0.024585738629352427,0.006570310323651851,0.005346508905426095,0.031372807429538296,0.0034934569265265836,-0.004296965669356778
